subject	group	syllable	usage	treat
6	2	34	0.005827	Ariadne_10
3	2	34	0.007924	Ariadne_10
14	1	34	0.005625	Ariadne_3
16	0	34	0.002238	Saline
19	0	34	0.034973	Saline
9	2	34	0.001355	Ariadne_10
8	1	34	0.008879	Ariadne_3
7	0	34	0.005373	Saline
10	0	34	0.005065	Saline
17	1	34	0.002675	Ariadne_3
22	1	34	0.006971	Ariadne_3
15	2	34	0.015649	Ariadne_10
4	0	34	0.013342	Saline
12	2	34	0.019817	Ariadne_10
11	1	34	0.080779	Ariadne_3
2	1	34	0.008769	Ariadne_3
18	2	34	0.039182	Ariadne_10
23	2	34	0.009215	Ariadne_10
20	1	34	0.022827	Ariadne_3
5	1	34	0.008270	Ariadne_3
21	2	34	0.020318	Ariadne_10
13	0	34	0.001871	Saline
1	0	35	0.016954	Saline
6	2	35	0.011195	Ariadne_10
3	2	35	0.023348	Ariadne_10
14	1	35	0.009531	Ariadne_3
16	0	35	0.013178	Saline
19	0	35	0.005548	Saline
9	2	35	0.001016	Ariadne_10
8	1	35	0.014019	Ariadne_3
7	0	35	0.020240	Saline
10	0	35	0.015892	Saline
17	1	35	0.008656	Ariadne_3
22	1	35	0.008806	Ariadne_3
15	2	35	0.002828	Ariadne_10
4	0	35	0.017313	Saline
12	2	35	0.006328	Ariadne_10
11	1	35	0.006588	Ariadne_3
2	1	35	0.006530	Ariadne_3
18	2	35	0.000000	Ariadne_10
23	2	35	0.022402	Ariadne_10
20	1	35	0.005342	Ariadne_3
5	1	35	0.003446	Ariadne_3
21	2	35	0.001609	Ariadne_10
13	0	35	0.020048	Saline
1	0	36	0.005338	Saline
6	2	36	0.006747	Ariadne_10
3	2	36	0.004670	Ariadne_10
14	1	36	0.007656	Ariadne_3
16	0	36	0.001119	Saline
19	0	36	0.020984	Saline
9	2	36	0.006434	Ariadne_10
8	1	36	0.016511	Ariadne_3
7	0	36	0.010030	Saline
10	0	36	0.008557	Saline
17	1	36	0.008813	Ariadne_3
22	1	36	0.016878	Ariadne_3
15	2	36	0.003394	Ariadne_10
4	0	36	0.013183	Saline
12	2	36	0.034638	Ariadne_10
11	1	36	0.011458	Ariadne_3
2	1	36	0.006903	Ariadne_3
18	2	36	0.017717	Ariadne_10
23	2	36	0.009692	Ariadne_10
20	1	36	0.036911	Ariadne_3
5	1	36	0.016023	Ariadne_3
21	2	36	0.014685	Ariadne_10
13	0	36	0.001604	Saline
1	0	37	0.006750	Saline
6	2	37	0.026223	Ariadne_10
3	2	37	0.001415	Ariadne_10
14	1	37	0.020469	Ariadne_3
16	0	37	0.003978	Saline
19	0	37	0.007477	Saline
9	2	37	0.009821	Ariadne_10
8	1	37	0.013551	Ariadne_3
7	0	37	0.002687	Saline
10	0	37	0.007859	Saline
17	1	37	0.017784	Ariadne_3
22	1	37	0.013392	Ariadne_3
15	2	37	0.023756	Ariadne_10
4	0	37	0.006512	Saline
12	2	37	0.007327	Ariadne_10
11	1	37	0.007734	Ariadne_3
2	1	37	0.002052	Ariadne_3
18	2	37	0.001022	Ariadne_10
23	2	37	0.004766	Ariadne_10
20	1	37	0.029383	Ariadne_3
5	1	37	0.014300	Ariadne_3
21	2	37	0.021927	Ariadne_10
13	0	37	0.002005	Saline
1	0	38	0.010518	Saline
6	2	38	0.005214	Ariadne_10
3	2	38	0.018254	Ariadne_10
14	1	38	0.009219	Ariadne_3
16	0	38	0.002859	Saline
19	0	38	0.015919	Saline
9	2	38	0.001016	Ariadne_10
8	1	38	0.006386	Ariadne_3
7	0	38	0.017732	Saline
10	0	38	0.007160	Saline
17	1	38	0.003935	Ariadne_3
22	1	38	0.004219	Ariadne_3
15	2	38	0.003959	Ariadne_10
4	0	38	0.040343	Saline
12	2	38	0.017319	Ariadne_10
11	1	38	0.016901	Ariadne_3
2	1	38	0.002425	Ariadne_3
18	2	38	0.002726	Ariadne_10
23	2	38	0.010168	Ariadne_10
20	1	38	0.009956	Ariadne_3
5	1	38	0.006547	Ariadne_3
21	2	38	0.002012	Ariadne_10
13	0	38	0.003208	Saline
1	0	39	0.031240	Saline
6	2	39	0.011041	Ariadne_10
3	2	39	0.015424	Ariadne_10
14	1	39	0.008594	Ariadne_3
16	0	39	0.011064	Saline
19	0	39	0.001930	Saline
9	2	39	0.003217	Ariadne_10
8	1	39	0.006386	Ariadne_3
7	0	39	0.006448	Saline
10	0	39	0.009605	Saline
17	1	39	0.016840	Ariadne_3
22	1	39	0.011924	Ariadne_3
15	2	39	0.005845	Ariadne_10
4	0	39	0.001588	Saline
12	2	39	0.003164	Ariadne_10
11	1	39	0.004583	Ariadne_3
2	1	39	0.014366	Ariadne_3
18	2	39	0.000681	Ariadne_10
23	2	39	0.004290	Ariadne_10
20	1	39	0.000729	Ariadne_3
5	1	39	0.006375	Ariadne_3
21	2	39	0.001006	Ariadne_10
13	0	39	0.018043	Saline
1	0	40	0.013030	Saline
6	2	40	0.011655	Ariadne_10
3	2	40	0.004104	Ariadne_10
14	1	40	0.008594	Ariadne_3
16	0	40	0.008826	Saline
19	0	40	0.003859	Saline
9	2	40	0.009482	Ariadne_10
8	1	40	0.003271	Ariadne_3
7	0	40	0.003761	Saline
10	0	40	0.008907	Saline
17	1	40	0.019515	Ariadne_3
22	1	40	0.009906	Ariadne_3
15	2	40	0.017345	Ariadne_10
4	0	40	0.002700	Saline
12	2	40	0.006328	Ariadne_10
11	1	40	0.011172	Ariadne_3
2	1	40	0.021269	Ariadne_3
18	2	40	0.002385	Ariadne_10
23	2	40	0.007626	Ariadne_10
20	1	40	0.007528	Ariadne_3
5	1	40	0.001551	Ariadne_3
21	2	40	0.002615	Ariadne_10
13	0	40	0.019647	Saline
1	0	41	0.008006	Saline
6	2	41	0.008128	Ariadne_10
3	2	41	0.011603	Ariadne_10
14	1	41	0.002500	Ariadne_3
16	0	41	0.012059	Saline
19	0	41	0.007718	Saline
9	2	41	0.004572	Ariadne_10
8	1	41	0.018380	Ariadne_3
7	0	41	0.017732	Saline
10	0	41	0.004366	Saline
17	1	41	0.011174	Ariadne_3
22	1	41	0.008439	Ariadne_3
15	2	41	0.006033	Ariadne_10
4	0	41	0.013977	Saline
12	2	41	0.013489	Ariadne_10
11	1	41	0.000859	Ariadne_3
2	1	41	0.006903	Ariadne_3
18	2	41	0.002044	Ariadne_10
23	2	41	0.021131	Ariadne_10
20	1	41	0.013356	Ariadne_3
5	1	41	0.002240	Ariadne_3
21	2	41	0.001006	Ariadne_10
13	0	41	0.002807	Saline
1	0	42	0.004239	Saline
6	2	42	0.002607	Ariadne_10
3	2	42	0.008066	Ariadne_10
14	1	42	0.004531	Ariadne_3
16	0	42	0.002735	Saline
19	0	42	0.025567	Saline
9	2	42	0.000677	Ariadne_10
8	1	42	0.004050	Ariadne_3
7	0	42	0.010568	Saline
10	0	42	0.006811	Saline
17	1	42	0.001102	Ariadne_3
22	1	42	0.003669	Ariadne_3
15	2	42	0.007919	Ariadne_10
4	0	42	0.028272	Saline
12	2	42	0.012490	Ariadne_10
11	1	42	0.062733	Ariadne_3
2	1	42	0.004104	Ariadne_3
18	2	42	0.013629	Ariadne_10
23	2	42	0.003178	Ariadne_10
20	1	42	0.014085	Ariadne_3
5	1	42	0.004480	Ariadne_3
21	2	42	0.010260	Ariadne_10
13	0	42	0.001069	Saline
1	0	43	0.012402	Saline
6	2	43	0.006441	Ariadne_10
3	2	43	0.005943	Ariadne_10
14	1	43	0.012188	Ariadne_3
16	0	43	0.013675	Saline
19	0	43	0.003859	Saline
9	2	43	0.007450	Ariadne_10
8	1	43	0.002336	Ariadne_3
7	0	43	0.006269	Saline
10	0	43	0.010479	Saline
17	1	43	0.016682	Ariadne_3
22	1	43	0.009173	Ariadne_3
15	2	43	0.010558	Ariadne_10
4	0	43	0.002700	Saline
12	2	43	0.007161	Ariadne_10
11	1	43	0.005729	Ariadne_3
2	1	43	0.007463	Ariadne_3
18	2	43	0.002726	Ariadne_10
23	2	43	0.010486	Ariadne_10
20	1	43	0.003400	Ariadne_3
5	1	43	0.001723	Ariadne_3
21	2	43	0.004828	Ariadne_10
13	0	43	0.013232	Saline
1	0	44	0.009890	Saline
6	2	44	0.007821	Ariadne_10
3	2	44	0.002830	Ariadne_10
14	1	44	0.013906	Ariadne_3
16	0	44	0.002984	Saline
19	0	44	0.013989	Saline
9	2	44	0.003386	Ariadne_10
8	1	44	0.006542	Ariadne_3
7	0	44	0.003941	Saline
10	0	44	0.003667	Saline
17	1	44	0.008656	Ariadne_3
22	1	44	0.016511	Ariadne_3
15	2	44	0.011312	Ariadne_10
4	0	44	0.008736	Saline
12	2	44	0.009825	Ariadne_10
11	1	44	0.010885	Ariadne_3
2	1	44	0.004851	Ariadne_3
18	2	44	0.004429	Ariadne_10
23	2	44	0.002542	Ariadne_10
20	1	44	0.018941	Ariadne_3
5	1	44	0.008098	Ariadne_3
21	2	44	0.004426	Ariadne_10
13	0	44	0.008688	Saline
1	0	45	0.009890	Saline
6	2	45	0.009048	Ariadne_10
3	2	45	0.009481	Ariadne_10
14	1	45	0.009531	Ariadne_3
16	0	45	0.020761	Saline
19	0	45	0.003377	Saline
9	2	45	0.003048	Ariadne_10
8	1	45	0.008100	Ariadne_3
7	0	45	0.017016	Saline
10	0	45	0.005414	Saline
17	1	45	0.007712	Ariadne_3
22	1	45	0.004403	Ariadne_3
15	2	45	0.003771	Ariadne_10
4	0	45	0.006671	Saline
12	2	45	0.004163	Ariadne_10
11	1	45	0.000000	Ariadne_3
2	1	45	0.004291	Ariadne_3
18	2	45	0.000000	Ariadne_10
23	2	45	0.012393	Ariadne_10
20	1	45	0.001943	Ariadne_3
5	1	45	0.009132	Ariadne_3
21	2	45	0.002816	Ariadne_10
13	0	45	0.008153	Saline
1	0	46	0.003925	Saline
6	2	46	0.008588	Ariadne_10
3	2	46	0.014433	Ariadne_10
14	1	46	0.008125	Ariadne_3
16	0	46	0.015788	Saline
19	0	46	0.006753	Saline
9	2	46	0.002709	Ariadne_10
8	1	46	0.007477	Ariadne_3
7	0	46	0.008777	Saline
10	0	46	0.001572	Saline
17	1	46	0.004564	Ariadne_3
22	1	46	0.007155	Ariadne_3
15	2	46	0.002828	Ariadne_10
4	0	46	0.009053	Saline
12	2	46	0.012157	Ariadne_10
11	1	46	0.003151	Ariadne_3
2	1	46	0.006530	Ariadne_3
18	2	46	0.006133	Ariadne_10
23	2	46	0.007467	Ariadne_10
20	1	46	0.005828	Ariadne_3
5	1	46	0.007236	Ariadne_3
21	2	46	0.005834	Ariadne_10
13	0	46	0.006950	Saline
1	0	47	0.010047	Saline
6	2	47	0.004907	Ariadne_10
3	2	47	0.012735	Ariadne_10
14	1	47	0.004063	Ariadne_3
16	0	47	0.016161	Saline
19	0	47	0.001930	Saline
9	2	47	0.000677	Ariadne_10
8	1	47	0.010125	Ariadne_3
7	0	47	0.007344	Saline
10	0	47	0.010129	Saline
17	1	47	0.006295	Ariadne_3
22	1	47	0.005504	Ariadne_3
15	2	47	0.004525	Ariadne_10
4	0	47	0.005400	Saline
12	2	47	0.001832	Ariadne_10
11	1	47	0.004010	Ariadne_3
2	1	47	0.007090	Ariadne_3
18	2	47	0.000000	Ariadne_10
23	2	47	0.009851	Ariadne_10
20	1	47	0.001700	Ariadne_3
5	1	47	0.001378	Ariadne_3
21	2	47	0.000805	Ariadne_10
13	0	47	0.019113	Saline
1	0	48	0.018210	Saline
6	2	48	0.002914	Ariadne_10
3	2	48	0.005094	Ariadne_10
14	1	48	0.002031	Ariadne_3
16	0	48	0.003108	Saline
19	0	48	0.005789	Saline
9	2	48	0.008127	Ariadne_10
8	1	48	0.005763	Ariadne_3
7	0	48	0.010210	Saline
10	0	48	0.001921	Saline
17	1	48	0.012276	Ariadne_3
22	1	48	0.002385	Ariadne_3
15	2	48	0.001320	Ariadne_10
4	0	48	0.023666	Saline
12	2	48	0.021316	Ariadne_10
11	1	48	0.000286	Ariadne_3
2	1	48	0.000560	Ariadne_3
18	2	48	0.001022	Ariadne_10
23	2	48	0.006514	Ariadne_10
20	1	48	0.011170	Ariadne_3
5	1	48	0.002584	Ariadne_3
21	2	48	0.001006	Ariadne_10
13	0	48	0.000936	Saline
1	0	49	0.018838	Saline
6	2	49	0.003067	Ariadne_10
3	2	49	0.000000	Ariadne_10
14	1	49	0.005156	Ariadne_3
16	0	49	0.026852	Saline
19	0	49	0.000000	Saline
9	2	49	0.051642	Ariadne_10
8	1	49	0.002960	Ariadne_3
7	0	49	0.000000	Saline
10	0	49	0.000349	Saline
17	1	49	0.011646	Ariadne_3
22	1	49	0.002568	Ariadne_3
15	2	49	0.003771	Ariadne_10
4	0	49	0.000000	Saline
12	2	49	0.000000	Ariadne_10
11	1	49	0.000000	Ariadne_3
2	1	49	0.003358	Ariadne_3
18	2	49	0.000000	Ariadne_10
23	2	49	0.000318	Ariadne_10
20	1	49	0.000486	Ariadne_3
5	1	49	0.000345	Ariadne_3
21	2	49	0.000402	Ariadne_10
13	0	49	0.000802	Saline
1	0	50	0.011931	Saline
6	2	50	0.001687	Ariadne_10
3	2	50	0.000708	Ariadne_10
14	1	50	0.001719	Ariadne_3
16	0	50	0.011313	Saline
19	0	50	0.000000	Saline
9	2	50	0.073315	Ariadne_10
8	1	50	0.000000	Ariadne_3
7	0	50	0.000000	Saline
10	0	50	0.001397	Saline
17	1	50	0.010230	Ariadne_3
22	1	50	0.001468	Ariadne_3
15	2	50	0.011501	Ariadne_10
4	0	50	0.000000	Saline
12	2	50	0.000000	Ariadne_10
11	1	50	0.000000	Ariadne_3
2	1	50	0.005037	Ariadne_3
18	2	50	0.001363	Ariadne_10
23	2	50	0.000159	Ariadne_10
20	1	50	0.000000	Ariadne_3
5	1	50	0.000345	Ariadne_3
21	2	50	0.000000	Ariadne_10
13	0	50	0.003876	Saline
1	0	51	0.007849	Saline
6	2	51	0.005827	Ariadne_10
3	2	51	0.002264	Ariadne_10
14	1	51	0.007031	Ariadne_3
16	0	51	0.005221	Saline
19	0	51	0.000965	Saline
9	2	51	0.018625	Ariadne_10
8	1	51	0.002336	Ariadne_3
7	0	51	0.000716	Saline
10	0	51	0.003493	Saline
17	1	51	0.011646	Ariadne_3
22	1	51	0.011558	Ariadne_3
15	2	51	0.018854	Ariadne_10
4	0	51	0.000318	Saline
12	2	51	0.001665	Ariadne_10
11	1	51	0.001146	Ariadne_3
2	1	51	0.016231	Ariadne_3
18	2	51	0.000341	Ariadne_10
23	2	51	0.002224	Ariadne_10
20	1	51	0.004128	Ariadne_3
5	1	51	0.001034	Ariadne_3
21	2	51	0.000604	Ariadne_10
13	0	51	0.012430	Saline
1	0	52	0.004082	Saline
6	2	52	0.008281	Ariadne_10
3	2	52	0.003679	Ariadne_10
14	1	52	0.008906	Ariadne_3
16	0	52	0.003481	Saline
19	0	52	0.005306	Saline
9	2	52	0.009143	Ariadne_10
8	1	52	0.003583	Ariadne_3
7	0	52	0.003224	Saline
10	0	52	0.007335	Saline
17	1	52	0.007554	Ariadne_3
22	1	52	0.010273	Ariadne_3
15	2	52	0.007730	Ariadne_10
4	0	52	0.003177	Saline
12	2	52	0.006328	Ariadne_10
11	1	52	0.007734	Ariadne_3
2	1	52	0.013433	Ariadne_3
18	2	52	0.003066	Ariadne_10
23	2	52	0.007944	Ariadne_10
20	1	52	0.013356	Ariadne_3
5	1	52	0.003618	Ariadne_3
21	2	52	0.001408	Ariadne_10
13	0	52	0.001470	Saline
1	0	53	0.005651	Saline
6	2	53	0.013495	Ariadne_10
3	2	53	0.000708	Ariadne_10
14	1	53	0.008750	Ariadne_3
16	0	53	0.001616	Saline
19	0	53	0.012783	Saline
9	2	53	0.004741	Ariadne_10
8	1	53	0.002960	Ariadne_3
7	0	53	0.004836	Saline
10	0	53	0.005239	Saline
17	1	53	0.008499	Ariadne_3
22	1	53	0.008255	Ariadne_3
15	2	53	0.002640	Ariadne_10
4	0	53	0.003812	Saline
12	2	53	0.006661	Ariadne_10
11	1	53	0.006302	Ariadne_3
2	1	53	0.006530	Ariadne_3
18	2	53	0.002044	Ariadne_10
23	2	53	0.008738	Ariadne_10
20	1	53	0.011413	Ariadne_3
5	1	53	0.006375	Ariadne_3
21	2	53	0.003822	Ariadne_10
13	0	53	0.001470	Saline
1	0	54	0.006593	Saline
6	2	54	0.000000	Ariadne_10
3	2	54	0.000000	Ariadne_10
14	1	54	0.000000	Ariadne_3
16	0	54	0.003605	Saline
19	0	54	0.000000	Saline
9	2	54	0.113783	Ariadne_10
8	1	54	0.000000	Ariadne_3
7	0	54	0.000000	Saline
10	0	54	0.000000	Saline
17	1	54	0.001416	Ariadne_3
22	1	54	0.000183	Ariadne_3
15	2	54	0.000000	Ariadne_10
4	0	54	0.000000	Saline
12	2	54	0.000000	Ariadne_10
11	1	54	0.000000	Ariadne_3
2	1	54	0.000746	Ariadne_3
18	2	54	0.000000	Ariadne_10
23	2	54	0.000318	Ariadne_10
20	1	54	0.000000	Ariadne_3
5	1	54	0.000000	Ariadne_3
21	2	54	0.000000	Ariadne_10
13	0	54	0.000000	Saline
1	0	55	0.013344	Saline
6	2	55	0.005981	Ariadne_10
3	2	55	0.009056	Ariadne_10
14	1	55	0.004688	Ariadne_3
16	0	55	0.001989	Saline
19	0	55	0.003377	Saline
9	2	55	0.000000	Ariadne_10
8	1	55	0.002648	Ariadne_3
7	0	55	0.006448	Saline
10	0	55	0.001746	Saline
17	1	55	0.004249	Ariadne_3
22	1	55	0.004586	Ariadne_3
15	2	55	0.002074	Ariadne_10
4	0	55	0.005718	Saline
12	2	55	0.016486	Ariadne_10
11	1	55	0.002005	Ariadne_3
2	1	55	0.002052	Ariadne_3
18	2	55	0.001022	Ariadne_10
23	2	55	0.012869	Ariadne_10
20	1	55	0.003643	Ariadne_3
5	1	55	0.005341	Ariadne_3
21	2	55	0.003420	Ariadne_10
13	0	55	0.002539	Saline
1	0	56	0.000000	Saline
6	2	56	0.001534	Ariadne_10
3	2	56	0.000991	Ariadne_10
14	1	56	0.008750	Ariadne_3
16	0	56	0.000249	Saline
19	0	56	0.000482	Saline
9	2	56	0.000339	Ariadne_10
8	1	56	0.004050	Ariadne_3
7	0	56	0.001970	Saline
10	0	56	0.009431	Saline
17	1	56	0.000315	Ariadne_3
22	1	56	0.011924	Ariadne_3
15	2	56	0.013198	Ariadne_10
4	0	56	0.000159	Saline
12	2	56	0.000500	Ariadne_10
11	1	56	0.003724	Ariadne_3
2	1	56	0.001306	Ariadne_3
18	2	56	0.027598	Ariadne_10
23	2	56	0.000636	Ariadne_10
20	1	56	0.000971	Ariadne_3
5	1	56	0.010338	Ariadne_3
21	2	56	0.041038	Ariadne_10
13	0	56	0.000000	Saline
1	0	57	0.000628	Saline
6	2	57	0.003067	Ariadne_10
3	2	57	0.015424	Ariadne_10
14	1	57	0.003906	Ariadne_3
16	0	57	0.007956	Saline
19	0	57	0.008442	Saline
9	2	57	0.001016	Ariadne_10
8	1	57	0.006698	Ariadne_3
7	0	57	0.007344	Saline
10	0	57	0.003842	Saline
17	1	57	0.000944	Ariadne_3
22	1	57	0.002568	Ariadne_3
15	2	57	0.003017	Ariadne_10
4	0	57	0.003018	Saline
12	2	57	0.004330	Ariadne_10
11	1	57	0.000000	Ariadne_3
2	1	57	0.007463	Ariadne_3
18	2	57	0.005111	Ariadne_10
23	2	57	0.010804	Ariadne_10
20	1	57	0.000971	Ariadne_3
5	1	57	0.007409	Ariadne_3
21	2	57	0.002012	Ariadne_10
13	0	57	0.002539	Saline
1	0	58	0.005965	Saline
6	2	58	0.003220	Ariadne_10
3	2	58	0.006226	Ariadne_10
14	1	58	0.003750	Ariadne_3
16	0	58	0.004973	Saline
19	0	58	0.007959	Saline
9	2	58	0.001524	Ariadne_10
8	1	58	0.005296	Ariadne_3
7	0	58	0.004478	Saline
10	0	58	0.001048	Saline
17	1	58	0.003305	Ariadne_3
22	1	58	0.003302	Ariadne_3
15	2	58	0.003394	Ariadne_10
4	0	58	0.004288	Saline
12	2	58	0.014654	Ariadne_10
11	1	58	0.004583	Ariadne_3
2	1	58	0.002612	Ariadne_3
18	2	58	0.010562	Ariadne_10
23	2	58	0.003813	Ariadne_10
20	1	58	0.003885	Ariadne_3
5	1	58	0.005686	Ariadne_3
21	2	58	0.006035	Ariadne_10
13	0	58	0.001871	Saline
1	0	59	0.000314	Saline
6	2	59	0.001687	Ariadne_10
3	2	59	0.011603	Ariadne_10
14	1	59	0.010625	Ariadne_3
16	0	59	0.001616	Saline
19	0	59	0.001447	Saline
9	2	59	0.000000	Ariadne_10
8	1	59	0.013551	Ariadne_3
7	0	59	0.011463	Saline
10	0	59	0.005763	Saline
17	1	59	0.000787	Ariadne_3
22	1	59	0.001284	Ariadne_3
15	2	59	0.007919	Ariadne_10
4	0	59	0.002382	Saline
12	2	59	0.001332	Ariadne_10
11	1	59	0.004297	Ariadne_3
2	1	59	0.005224	Ariadne_3
18	2	59	0.019080	Ariadne_10
23	2	59	0.004925	Ariadne_10
20	1	59	0.002671	Ariadne_3
5	1	59	0.003274	Ariadne_3
21	2	59	0.001811	Ariadne_10
13	0	59	0.000401	Saline
1	0	60	0.010832	Saline
6	2	60	0.006901	Ariadne_10
3	2	60	0.004811	Ariadne_10
14	1	60	0.003281	Ariadne_3
16	0	60	0.017653	Saline
19	0	60	0.000482	Saline
9	2	60	0.004233	Ariadne_10
8	1	60	0.003738	Ariadne_3
7	0	60	0.000896	Saline
10	0	60	0.001572	Saline
17	1	60	0.011961	Ariadne_3
22	1	60	0.005137	Ariadne_3
15	2	60	0.003205	Ariadne_10
4	0	60	0.001429	Saline
12	2	60	0.004330	Ariadne_10
11	1	60	0.001146	Ariadne_3
2	1	60	0.003545	Ariadne_3
18	2	60	0.000000	Ariadne_10
23	2	60	0.002383	Ariadne_10
20	1	60	0.000971	Ariadne_3
5	1	60	0.002068	Ariadne_3
21	2	60	0.000604	Ariadne_10
13	0	60	0.003341	Saline
1	0	61	0.002669	Saline
6	2	61	0.006134	Ariadne_10
3	2	61	0.004387	Ariadne_10
14	1	61	0.001563	Ariadne_3
16	0	61	0.009075	Saline
19	0	61	0.002171	Saline
9	2	61	0.004402	Ariadne_10
8	1	61	0.008567	Ariadne_3
7	0	61	0.007702	Saline
10	0	61	0.000699	Saline
17	1	61	0.006138	Ariadne_3
22	1	61	0.004036	Ariadne_3
15	2	61	0.002828	Ariadne_10
4	0	61	0.004288	Saline
12	2	61	0.004996	Ariadne_10
11	1	61	0.000859	Ariadne_3
2	1	61	0.001493	Ariadne_3
18	2	61	0.002044	Ariadne_10
23	2	61	0.015412	Ariadne_10
20	1	61	0.008499	Ariadne_3
5	1	61	0.001034	Ariadne_3
21	2	61	0.001609	Ariadne_10
13	0	61	0.001203	Saline
1	0	62	0.002512	Saline
6	2	62	0.002147	Ariadne_10
3	2	62	0.001981	Ariadne_10
14	1	62	0.002500	Ariadne_3
16	0	62	0.000870	Saline
19	0	62	0.003859	Saline
9	2	62	0.000169	Ariadne_10
8	1	62	0.005919	Ariadne_3
7	0	62	0.003582	Saline
10	0	62	0.011352	Saline
17	1	62	0.003305	Ariadne_3
22	1	62	0.008806	Ariadne_3
15	2	62	0.005279	Ariadne_10
4	0	62	0.004606	Saline
12	2	62	0.009159	Ariadne_10
11	1	62	0.018619	Ariadne_3
2	1	62	0.002425	Ariadne_3
18	2	62	0.001363	Ariadne_10
23	2	62	0.008262	Ariadne_10
20	1	62	0.006799	Ariadne_3
5	1	62	0.001895	Ariadne_3
21	2	62	0.007846	Ariadne_10
13	0	62	0.001604	Saline
1	0	63	0.000785	Saline
6	2	63	0.006901	Ariadne_10
3	2	63	0.005377	Ariadne_10
14	1	63	0.004063	Ariadne_3
16	0	63	0.008951	Saline
19	0	63	0.009648	Saline
9	2	63	0.000847	Ariadne_10
8	1	63	0.003738	Ariadne_3
7	0	63	0.008777	Saline
10	0	63	0.006986	Saline
17	1	63	0.002518	Ariadne_3
22	1	63	0.004219	Ariadne_3
15	2	63	0.002828	Ariadne_10
4	0	63	0.002859	Saline
12	2	63	0.001998	Ariadne_10
11	1	63	0.000859	Ariadne_3
2	1	63	0.003918	Ariadne_3
18	2	63	0.001363	Ariadne_10
23	2	63	0.005402	Ariadne_10
20	1	63	0.002186	Ariadne_3
5	1	63	0.006547	Ariadne_3
21	2	63	0.003621	Ariadne_10
13	0	63	0.005213	Saline
1	0	64	0.001099	Saline
6	2	64	0.005981	Ariadne_10
3	2	64	0.006509	Ariadne_10
14	1	64	0.007031	Ariadne_3
16	0	64	0.010443	Saline
19	0	64	0.001688	Saline
9	2	64	0.000508	Ariadne_10
8	1	64	0.007477	Ariadne_3
7	0	64	0.008060	Saline
10	0	64	0.003318	Saline
17	1	64	0.002361	Ariadne_3
22	1	64	0.004219	Ariadne_3
15	2	64	0.004525	Ariadne_10
4	0	64	0.003018	Saline
12	2	64	0.000999	Ariadne_10
11	1	64	0.000859	Ariadne_3
2	1	64	0.005784	Ariadne_3
18	2	64	0.000341	Ariadne_10
23	2	64	0.006037	Ariadne_10
20	1	64	0.000729	Ariadne_3
5	1	64	0.006203	Ariadne_3
21	2	64	0.001207	Ariadne_10
13	0	64	0.005613	Saline
1	0	65	0.000157	Saline
6	2	65	0.001227	Ariadne_10
3	2	65	0.006226	Ariadne_10
14	1	65	0.005625	Ariadne_3
16	0	65	0.000124	Saline
19	0	65	0.002412	Saline
9	2	65	0.000000	Ariadne_10
8	1	65	0.003115	Ariadne_3
7	0	65	0.008060	Saline
10	0	65	0.000699	Saline
17	1	65	0.000157	Ariadne_3
22	1	65	0.004403	Ariadne_3
15	2	65	0.010370	Ariadne_10
4	0	65	0.002065	Saline
12	2	65	0.000167	Ariadne_10
11	1	65	0.000859	Ariadne_3
2	1	65	0.000373	Ariadne_3
18	2	65	0.006474	Ariadne_10
23	2	65	0.005720	Ariadne_10
20	1	65	0.000729	Ariadne_3
5	1	65	0.006203	Ariadne_3
21	2	65	0.041843	Ariadne_10
13	0	65	0.000000	Saline
1	0	66	0.000157	Saline
6	2	66	0.002300	Ariadne_10
3	2	66	0.011462	Ariadne_10
14	1	66	0.011250	Ariadne_3
16	0	66	0.000622	Saline
19	0	66	0.000724	Saline
9	2	66	0.000508	Ariadne_10
8	1	66	0.002336	Ariadne_3
7	0	66	0.012001	Saline
10	0	66	0.000349	Saline
17	1	66	0.000315	Ariadne_3
22	1	66	0.001101	Ariadne_3
15	2	66	0.008861	Ariadne_10
4	0	66	0.001112	Saline
12	2	66	0.000500	Ariadne_10
11	1	66	0.000286	Ariadne_3
2	1	66	0.001119	Ariadne_3
18	2	66	0.010221	Ariadne_10
23	2	66	0.005561	Ariadne_10
20	1	66	0.000000	Ariadne_3
5	1	66	0.006720	Ariadne_3
21	2	66	0.016496	Ariadne_10
13	0	66	0.000401	Saline
1	0	67	0.001413	Saline
6	2	67	0.002147	Ariadne_10
3	2	67	0.000000	Ariadne_10
14	1	67	0.000625	Ariadne_3
16	0	67	0.000870	Saline
19	0	67	0.000000	Saline
9	2	67	0.062310	Ariadne_10
8	1	67	0.000156	Ariadne_3
7	0	67	0.000000	Saline
10	0	67	0.000000	Saline
17	1	67	0.002046	Ariadne_3
22	1	67	0.000550	Ariadne_3
15	2	67	0.007730	Ariadne_10
4	0	67	0.000000	Saline
12	2	67	0.000000	Ariadne_10
11	1	67	0.000000	Ariadne_3
2	1	67	0.009328	Ariadne_3
18	2	67	0.000000	Ariadne_10
23	2	67	0.000318	Ariadne_10
20	1	67	0.000000	Ariadne_3
5	1	67	0.000000	Ariadne_3
21	2	67	0.000000	Ariadne_10
13	0	67	0.001470	Saline
1	0	68	0.000000	Saline
6	2	68	0.000613	Ariadne_10
3	2	68	0.000000	Ariadne_10
14	1	68	0.004219	Ariadne_3
16	0	68	0.000000	Saline
