subject	group	syllable	usage	treat
12	2	65	0.002203	Psilo_1
3	2	65	0.000000	Psilo_1
5	1	65	0.010925	Psilo_0.3
8	1	65	0.005868	Psilo_0.3
24	2	66	0.007166	Psilo_1
21	2	66	0.004902	Psilo_1
7	0	66	0.008332	Saline
1	0	66	0.001336	Saline
9	2	66	0.001983	Psilo_1
11	1	66	0.003865	Psilo_0.3
19	0	66	0.001715	Saline
20	1	66	0.005069	Psilo_0.3
16	0	66	0.001256	Saline
15	2	66	0.010262	Psilo_1
14	1	66	0.001649	Psilo_0.3
6	2	66	0.005400	Psilo_1
18	2	66	0.005273	Psilo_1
13	0	66	0.007336	Saline
4	0	66	0.008748	Saline
17	1	66	0.003323	Psilo_0.3
22	0	66	0.002466	Saline
2	1	66	0.009582	Psilo_0.3
10	0	66	0.004429	Saline
23	1	66	0.004718	Psilo_0.3
12	2	66	0.013659	Psilo_1
3	2	66	0.000425	Psilo_1
5	1	66	0.005959	Psilo_0.3
8	1	66	0.005449	Psilo_0.3
24	2	67	0.001592	Psilo_1
21	2	67	0.001225	Psilo_1
7	0	67	0.003304	Saline
1	0	67	0.002271	Saline
9	2	67	0.001050	Psilo_1
11	1	67	0.010578	Psilo_0.3
19	0	67	0.006616	Saline
20	1	67	0.012410	Psilo_0.3
16	0	67	0.000676	Saline
15	2	67	0.003299	Psilo_1
14	1	67	0.000000	Psilo_0.3
6	2	67	0.000675	Psilo_1
18	2	67	0.009532	Psilo_1
13	0	67	0.002096	Saline
4	0	67	0.014027	Saline
17	1	67	0.000000	Psilo_0.3
22	0	67	0.000986	Saline
2	1	67	0.009721	Psilo_0.3
10	0	67	0.009016	Saline
23	1	67	0.002359	Psilo_0.3
12	2	67	0.015863	Psilo_1
3	2	67	0.000425	Psilo_1
5	1	67	0.003807	Psilo_0.3
8	1	67	0.003493	Psilo_0.3
24	2	68	0.053875	Psilo_1
21	2	68	0.005821	Psilo_1
7	0	68	0.000000	Saline
1	0	68	0.000134	Saline
9	2	68	0.000000	Psilo_1
11	1	68	0.000000	Psilo_0.3
19	0	68	0.050723	Saline
20	1	68	0.011886	Psilo_0.3
16	0	68	0.000000	Saline
15	2	68	0.000000	Psilo_1
14	1	68	0.000000	Psilo_0.3
6	2	68	0.000337	Psilo_1
18	2	68	0.000406	Psilo_1
13	0	68	0.000349	Saline
4	0	68	0.000302	Saline
17	1	68	0.000000	Psilo_0.3
22	0	68	0.000000	Saline
2	1	68	0.000000	Psilo_0.3
10	0	68	0.007909	Saline
23	1	68	0.000295	Psilo_0.3
12	2	68	0.000220	Psilo_1
3	2	68	0.016571	Psilo_1
5	1	68	0.000166	Psilo_0.3
8	1	68	0.000699	Psilo_0.3
24	2	69	0.009820	Psilo_1
21	2	69	0.007659	Psilo_1
7	0	69	0.003304	Saline
1	0	69	0.001737	Saline
9	2	69	0.000467	Psilo_1
11	1	69	0.006306	Psilo_0.3
19	0	69	0.002940	Saline
20	1	69	0.007341	Psilo_0.3
16	0	69	0.002802	Saline
15	2	69	0.008430	Psilo_1
14	1	69	0.013195	Psilo_0.3
6	2	69	0.006244	Psilo_1
18	2	69	0.002434	Psilo_1
13	0	69	0.005590	Saline
4	0	69	0.001961	Saline
17	1	69	0.009970	Psilo_0.3
22	0	69	0.003781	Saline
2	1	69	0.003194	Psilo_0.3
10	0	69	0.002056	Saline
23	1	69	0.004423	Psilo_0.3
12	2	69	0.000441	Psilo_1
3	2	69	0.002974	Psilo_1
5	1	69	0.008277	Psilo_0.3
8	1	69	0.004890	Psilo_0.3
24	2	70	0.009289	Psilo_1
21	2	70	0.008578	Psilo_1
7	0	70	0.001868	Saline
1	0	70	0.000267	Saline
9	2	70	0.000117	Psilo_1
11	1	70	0.006103	Psilo_0.3
19	0	70	0.007596	Saline
20	1	70	0.000175	Psilo_0.3
16	0	70	0.001063	Saline
15	2	70	0.006780	Psilo_1
14	1	70	0.011546	Psilo_0.3
6	2	70	0.000169	Psilo_1
18	2	70	0.000203	Psilo_1
13	0	70	0.001223	Saline
4	0	70	0.000000	Saline
17	1	70	0.000302	Psilo_0.3
22	0	70	0.002466	Saline
2	1	70	0.010554	Psilo_0.3
10	0	70	0.001898	Saline
23	1	70	0.003539	Psilo_0.3
12	2	70	0.000441	Psilo_1
3	2	70	0.033142	Psilo_1
5	1	70	0.003311	Psilo_0.3
8	1	70	0.007405	Psilo_0.3
24	2	71	0.000000	Psilo_1
21	2	71	0.000000	Psilo_1
7	0	71	0.000287	Saline
1	0	71	0.000267	Saline
9	2	71	0.000000	Psilo_1
11	1	71	0.000000	Psilo_0.3
19	0	71	0.000245	Saline
20	1	71	0.000000	Psilo_0.3
16	0	71	0.049372	Saline
15	2	71	0.000000	Psilo_1
14	1	71	0.000000	Psilo_0.3
6	2	71	0.000000	Psilo_1
18	2	71	0.001420	Psilo_1
13	0	71	0.000349	Saline
4	0	71	0.000000	Saline
17	1	71	0.000000	Psilo_0.3
22	0	71	0.000000	Saline
2	1	71	0.000833	Psilo_0.3
10	0	71	0.000000	Saline
23	1	71	0.007815	Psilo_0.3
12	2	71	0.000000	Psilo_1
3	2	71	0.000000	Psilo_1
5	1	71	0.000000	Psilo_0.3
8	1	71	0.000559	Psilo_0.3
24	2	72	0.000000	Psilo_1
21	2	72	0.002451	Psilo_1
7	0	72	0.000000	Saline
1	0	72	0.000000	Saline
9	2	72	0.000000	Psilo_1
11	1	72	0.000000	Psilo_0.3
19	0	72	0.109042	Saline
20	1	72	0.000175	Psilo_0.3
16	0	72	0.000000	Saline
15	2	72	0.000000	Psilo_1
14	1	72	0.000000	Psilo_0.3
6	2	72	0.000000	Psilo_1
18	2	72	0.014602	Psilo_1
13	0	72	0.000000	Saline
4	0	72	0.000000	Saline
17	1	72	0.000000	Psilo_0.3
22	0	72	0.000000	Saline
2	1	72	0.000000	Psilo_0.3
10	0	72	0.002373	Saline
23	1	72	0.000000	Psilo_0.3
12	2	72	0.005288	Psilo_1
3	2	72	0.001062	Psilo_1
5	1	72	0.000000	Psilo_0.3
8	1	72	0.000000	Psilo_0.3
24	2	73	0.001858	Psilo_1
21	2	73	0.004289	Psilo_1
7	0	73	0.003735	Saline
1	0	73	0.001202	Saline
9	2	73	0.000467	Psilo_1
11	1	73	0.001424	Psilo_0.3
19	0	73	0.005636	Saline
20	1	73	0.005244	Psilo_0.3
16	0	73	0.000290	Saline
15	2	73	0.004948	Psilo_1
14	1	73	0.007540	Psilo_0.3
6	2	73	0.009619	Psilo_1
18	2	73	0.003245	Psilo_1
13	0	73	0.004541	Saline
4	0	73	0.001508	Saline
17	1	73	0.025076	Psilo_0.3
22	0	73	0.001480	Saline
2	1	73	0.004583	Psilo_0.3
10	0	73	0.001424	Saline
23	1	73	0.004276	Psilo_0.3
12	2	73	0.005728	Psilo_1
3	2	73	0.002762	Psilo_1
5	1	73	0.006290	Psilo_0.3
8	1	73	0.003773	Psilo_0.3
24	2	74	0.000796	Psilo_1
21	2	74	0.003064	Psilo_1
7	0	74	0.003735	Saline
1	0	74	0.000401	Saline
9	2	74	0.000700	Psilo_1
11	1	74	0.001627	Psilo_0.3
19	0	74	0.005391	Saline
20	1	74	0.006992	Psilo_0.3
16	0	74	0.000193	Saline
15	2	74	0.011362	Psilo_1
14	1	74	0.010839	Psilo_0.3
6	2	74	0.005737	Psilo_1
18	2	74	0.000203	Psilo_1
13	0	74	0.003843	Saline
4	0	74	0.000905	Saline
17	1	74	0.010876	Psilo_0.3
22	0	74	0.002137	Saline
2	1	74	0.004444	Psilo_0.3
10	0	74	0.000475	Saline
23	1	74	0.004718	Psilo_0.3
12	2	74	0.009033	Psilo_1
3	2	74	0.001912	Psilo_1
5	1	74	0.008111	Psilo_0.3
8	1	74	0.001537	Psilo_0.3
24	2	75	0.003450	Psilo_1
21	2	75	0.000613	Psilo_1
7	0	75	0.003879	Saline
1	0	75	0.001202	Saline
9	2	75	0.004316	Psilo_1
11	1	75	0.002034	Psilo_0.3
19	0	75	0.000000	Saline
20	1	75	0.002272	Psilo_0.3
16	0	75	0.005314	Saline
15	2	75	0.001833	Psilo_1
14	1	75	0.000471	Psilo_0.3
6	2	75	0.000000	Psilo_1
18	2	75	0.011965	Psilo_1
13	0	75	0.000524	Saline
4	0	75	0.003017	Saline
17	1	75	0.001511	Psilo_0.3
22	0	75	0.000329	Saline
2	1	75	0.007638	Psilo_0.3
10	0	75	0.001424	Saline
23	1	75	0.009732	Psilo_0.3
12	2	75	0.003525	Psilo_1
3	2	75	0.000212	Psilo_1
5	1	75	0.000662	Psilo_0.3
8	1	75	0.006288	Psilo_0.3
24	2	76	0.000265	Psilo_1
21	2	76	0.000000	Psilo_1
7	0	76	0.000144	Saline
1	0	76	0.025117	Saline
9	2	76	0.005600	Psilo_1
11	1	76	0.000203	Psilo_0.3
19	0	76	0.000000	Saline
20	1	76	0.000000	Psilo_0.3
16	0	76	0.003671	Saline
15	2	76	0.000000	Psilo_1
14	1	76	0.000000	Psilo_0.3
6	2	76	0.001856	Psilo_1
18	2	76	0.000000	Psilo_1
13	0	76	0.000524	Saline
4	0	76	0.000000	Saline
17	1	76	0.000302	Psilo_0.3
22	0	76	0.001151	Saline
2	1	76	0.000000	Psilo_0.3
10	0	76	0.000316	Saline
23	1	76	0.000000	Psilo_0.3
12	2	76	0.000220	Psilo_1
3	2	76	0.000000	Psilo_1
5	1	76	0.000166	Psilo_0.3
8	1	76	0.011178	Psilo_0.3
24	2	77	0.003185	Psilo_1
21	2	77	0.003676	Psilo_1
7	0	77	0.001724	Saline
1	0	77	0.000134	Saline
9	2	77	0.000467	Psilo_1
11	1	77	0.005085	Psilo_0.3
19	0	77	0.004166	Saline
20	1	77	0.000350	Psilo_0.3
16	0	77	0.000386	Saline
15	2	77	0.006414	Psilo_1
14	1	77	0.002121	Psilo_0.3
6	2	77	0.000169	Psilo_1
18	2	77	0.006490	Psilo_1
13	0	77	0.000699	Saline
4	0	77	0.000151	Saline
17	1	77	0.000000	Psilo_0.3
22	0	77	0.001151	Saline
2	1	77	0.010693	Psilo_0.3
10	0	77	0.002056	Saline
23	1	77	0.002802	Psilo_0.3
12	2	77	0.003305	Psilo_1
3	2	77	0.008710	Psilo_1
5	1	77	0.001986	Psilo_0.3
8	1	77	0.002236	Psilo_0.3
24	2	78	0.001592	Psilo_1
21	2	78	0.007047	Psilo_1
7	0	78	0.002729	Saline
1	0	78	0.000534	Saline
9	2	78	0.000933	Psilo_1
11	1	78	0.003865	Psilo_0.3
19	0	78	0.007596	Saline
20	1	78	0.000524	Psilo_0.3
16	0	78	0.000773	Saline
15	2	78	0.004215	Psilo_1
14	1	78	0.002121	Psilo_0.3
6	2	78	0.000506	Psilo_1
18	2	78	0.005678	Psilo_1
13	0	78	0.001048	Saline
4	0	78	0.000302	Saline
17	1	78	0.001208	Psilo_0.3
22	0	78	0.002301	Saline
2	1	78	0.008749	Psilo_0.3
10	0	78	0.000633	Saline
23	1	78	0.002949	Psilo_0.3
12	2	78	0.006389	Psilo_1
3	2	78	0.002124	Psilo_1
5	1	78	0.003311	Psilo_0.3
8	1	78	0.000699	Psilo_0.3
24	2	79	0.001592	Psilo_1
21	2	79	0.000613	Psilo_1
7	0	79	0.003160	Saline
1	0	79	0.001069	Saline
9	2	79	0.000700	Psilo_1
11	1	79	0.001221	Psilo_0.3
19	0	79	0.003431	Saline
20	1	79	0.000524	Psilo_0.3
16	0	79	0.000580	Saline
15	2	79	0.001283	Psilo_1
14	1	79	0.000236	Psilo_0.3
6	2	79	0.000675	Psilo_1
18	2	79	0.008720	Psilo_1
13	0	79	0.000000	Saline
4	0	79	0.001207	Saline
17	1	79	0.000302	Psilo_0.3
22	0	79	0.000329	Saline
2	1	79	0.008749	Psilo_0.3
10	0	79	0.006643	Saline
23	1	79	0.003244	Psilo_0.3
12	2	79	0.002203	Psilo_1
3	2	79	0.000637	Psilo_1
5	1	79	0.001324	Psilo_0.3
8	1	79	0.001816	Psilo_0.3
24	2	80	0.000000	Psilo_1
21	2	80	0.001532	Psilo_1
7	0	80	0.002299	Saline
1	0	80	0.000401	Saline
9	2	80	0.000350	Psilo_1
11	1	80	0.000814	Psilo_0.3
19	0	80	0.000000	Saline
20	1	80	0.000524	Psilo_0.3
16	0	80	0.000773	Saline
15	2	80	0.001466	Psilo_1
14	1	80	0.000000	Psilo_0.3
6	2	80	0.003206	Psilo_1
18	2	80	0.001622	Psilo_1
13	0	80	0.005939	Saline
4	0	80	0.000905	Saline
17	1	80	0.000000	Psilo_0.3
22	0	80	0.006576	Saline
2	1	80	0.000833	Psilo_0.3
10	0	80	0.000316	Saline
23	1	80	0.004129	Psilo_0.3
12	2	80	0.000881	Psilo_1
3	2	80	0.000000	Psilo_1
5	1	80	0.010098	Psilo_0.3
8	1	80	0.002236	Psilo_0.3
24	2	81	0.010881	Psilo_1
21	2	81	0.052390	Psilo_1
7	0	81	0.000144	Saline
1	0	81	0.000000	Saline
9	2	81	0.000000	Psilo_1
11	1	81	0.000000	Psilo_0.3
19	0	81	0.010047	Saline
20	1	81	0.000000	Psilo_0.3
16	0	81	0.000000	Saline
15	2	81	0.000000	Psilo_1
14	1	81	0.000000	Psilo_0.3
6	2	81	0.000000	Psilo_1
18	2	81	0.000000	Psilo_1
13	0	81	0.000000	Saline
4	0	81	0.000000	Saline
17	1	81	0.000000	Psilo_0.3
22	0	81	0.000164	Saline
2	1	81	0.000000	Psilo_0.3
10	0	81	0.000000	Saline
23	1	81	0.000000	Psilo_0.3
12	2	81	0.000000	Psilo_1
3	2	81	0.000000	Psilo_1
5	1	81	0.000000	Psilo_0.3
8	1	81	0.000000	Psilo_0.3
24	2	82	0.000796	Psilo_1
21	2	82	0.001838	Psilo_1
7	0	82	0.002011	Saline
1	0	82	0.000267	Saline
9	2	82	0.000467	Psilo_1
11	1	82	0.001831	Psilo_0.3
19	0	82	0.000245	Saline
20	1	82	0.001573	Psilo_0.3
16	0	82	0.001739	Saline
15	2	82	0.003665	Psilo_1
14	1	82	0.000000	Psilo_0.3
6	2	82	0.003375	Psilo_1
18	2	82	0.002434	Psilo_1
13	0	82	0.002795	Saline
4	0	82	0.001357	Saline
17	1	82	0.000000	Psilo_0.3
22	0	82	0.001151	Saline
2	1	82	0.001528	Psilo_0.3
10	0	82	0.000475	Saline
23	1	82	0.002507	Psilo_0.3
12	2	82	0.001322	Psilo_1
3	2	82	0.000000	Psilo_1
5	1	82	0.003973	Psilo_0.3
8	1	82	0.002096	Psilo_0.3
24	2	83	0.000000	Psilo_1
21	2	83	0.000306	Psilo_1
7	0	83	0.000000	Saline
1	0	83	0.000000	Saline
9	2	83	0.000000	Psilo_1
11	1	83	0.000000	Psilo_0.3
19	0	83	0.000000	Saline
20	1	83	0.000000	Psilo_0.3
16	0	83	0.000580	Saline
15	2	83	0.000000	Psilo_1
14	1	83	0.004006	Psilo_0.3
6	2	83	0.000000	Psilo_1
18	2	83	0.000000	Psilo_1
13	0	83	0.000000	Saline
4	0	83	0.000000	Saline
17	1	83	0.000000	Psilo_0.3
22	0	83	0.030413	Saline
2	1	83	0.000000	Psilo_0.3
10	0	83	0.000000	Saline
23	1	83	0.000000	Psilo_0.3
12	2	83	0.000000	Psilo_1
3	2	83	0.000000	Psilo_1
5	1	83	0.000166	Psilo_0.3
8	1	83	0.000140	Psilo_0.3
24	2	84	0.000000	Psilo_1
21	2	84	0.015319	Psilo_1
7	0	84	0.000000	Saline
1	0	84	0.000000	Saline
9	2	84	0.000000	Psilo_1
11	1	84	0.000000	Psilo_0.3
19	0	84	0.000000	Saline
20	1	84	0.001398	Psilo_0.3
16	0	84	0.000000	Saline
15	2	84	0.000000	Psilo_1
14	1	84	0.000000	Psilo_0.3
6	2	84	0.000000	Psilo_1
18	2	84	0.000000	Psilo_1
13	0	84	0.000000	Saline
4	0	84	0.000000	Saline
17	1	84	0.023867	Psilo_0.3
22	0	84	0.000000	Saline
2	1	84	0.000000	Psilo_0.3
10	0	84	0.000000	Saline
23	1	84	0.000000	Psilo_0.3
12	2	84	0.016303	Psilo_1
3	2	84	0.000000	Psilo_1
5	1	84	0.000000	Psilo_0.3
8	1	84	0.000000	Psilo_0.3
24	2	85	0.000000	Psilo_1
21	2	85	0.000000	Psilo_1
7	0	85	0.000000	Saline
1	0	85	0.000000	Saline
9	2	85	0.000000	Psilo_1
11	1	85	0.000000	Psilo_0.3
19	0	85	0.000000	Saline
20	1	85	0.000000	Psilo_0.3
16	0	85	0.000000	Saline
15	2	85	0.000000	Psilo_1
14	1	85	0.000000	Psilo_0.3
6	2	85	0.000000	Psilo_1
18	2	85	0.000000	Psilo_1
13	0	85	0.000000	Saline
4	0	85	0.000000	Saline
17	1	85	0.000000	Psilo_0.3
22	0	85	0.000000	Saline
2	1	85	0.000000	Psilo_0.3
10	0	85	0.000000	Saline
23	1	85	0.000000	Psilo_0.3
12	2	85	0.028641	Psilo_1
3	2	85	0.000000	Psilo_1
5	1	85	0.000000	Psilo_0.3
8	1	85	0.000000	Psilo_0.3
24	2	86	0.000000	Psilo_1
21	2	86	0.000919	Psilo_1
7	0	86	0.000431	Saline
1	0	86	0.000802	Saline
9	2	86	0.000000	Psilo_1
11	1	86	0.001831	Psilo_0.3
19	0	86	0.001960	Saline
20	1	86	0.001049	Psilo_0.3
16	0	86	0.000483	Saline
15	2	86	0.000550	Psilo_1
14	1	86	0.000000	Psilo_0.3
6	2	86	0.000337	Psilo_1
18	2	86	0.001622	Psilo_1
13	0	86	0.000000	Saline
4	0	86	0.000905	Saline
17	1	86	0.000302	Psilo_0.3
22	0	86	0.000822	Saline
2	1	86	0.000000	Psilo_0.3
10	0	86	0.001582	Saline
23	1	86	0.000147	Psilo_0.3
12	2	86	0.000220	Psilo_1
3	2	86	0.002549	Psilo_1
5	1	86	0.000166	Psilo_0.3
8	1	86	0.000419	Psilo_0.3
24	2	87	0.000000	Psilo_1
21	2	87	0.000000	Psilo_1
7	0	87	0.000287	Saline
1	0	87	0.000000	Saline
9	2	87	0.000000	Psilo_1
11	1	87	0.000000	Psilo_0.3
19	0	87	0.000490	Saline
20	1	87	0.000000	Psilo_0.3
16	0	87	0.003188	Saline
15	2	87	0.000000	Psilo_1
14	1	87	0.000000	Psilo_0.3
6	2	87	0.000000	Psilo_1
18	2	87	0.004462	Psilo_1
13	0	87	0.000000	Saline
4	0	87	0.000000	Saline
17	1	87	0.000000	Psilo_0.3
22	0	87	0.000000	Saline
2	1	87	0.001528	Psilo_0.3
10	0	87	0.000158	Saline
23	1	87	0.000000	Psilo_0.3
12	2	87	0.000000	Psilo_1
3	2	87	0.000000	Psilo_1
5	1	87	0.000166	Psilo_0.3
8	1	87	0.000279	Psilo_0.3
24	2	88	0.000000	Psilo_1
21	2	88	0.000000	Psilo_1
7	0	88	0.000000	Saline
1	0	88	0.000000	Saline
9	2	88	0.000000	Psilo_1
11	1	88	0.000000	Psilo_0.3
19	0	88	0.000000	Saline
20	1	88	0.000000	Psilo_0.3
16	0	88	0.000000	Saline
15	2	88	0.000000	Psilo_1
14	1	88	0.000000	Psilo_0.3
6	2	88	0.000000	Psilo_1
18	2	88	0.000000	Psilo_1
13	0	88	0.000000	Saline
4	0	88	0.000000	Saline
17	1	88	0.000000	Psilo_0.3
22	0	88	0.000000	Saline
2	1	88	0.000000	Psilo_0.3
10	0	88	0.000000	Saline
23	1	88	0.000000	Psilo_0.3
12	2	88	0.013880	Psilo_1
3	2	88	0.000000	Psilo_1
5	1	88	0.000000	Psilo_0.3
8	1	88	0.000000	Psilo_0.3
24	2	89	0.000000	Psilo_1
21	2	89	0.000000	Psilo_1
7	0	89	0.000000	Saline
1	0	89	0.000000	Saline
9	2	89	0.000000	Psilo_1
11	1	89	0.000000	Psilo_0.3
19	0	89	0.000000	Saline
20	1	89	0.000000	Psilo_0.3
16	0	89	0.000000	Saline
15	2	89	0.000000	Psilo_1
14	1	89	0.000000	Psilo_0.3
6	2	89	0.000000	Psilo_1
18	2	89	0.000000	Psilo_1
13	0	89	0.002445	Saline
4	0	89	0.000000	Saline
17	1	89	0.000000	Psilo_0.3
22	0	89	0.004274	Saline
2	1	89	0.000000	Psilo_0.3
10	0	89	0.000000	Saline
23	1	89	0.000000	Psilo_0.3
12	2	89	0.000000	Psilo_1
3	2	89	0.000000	Psilo_1
5	1	89	0.000000	Psilo_0.3
8	1	89	0.000000	Psilo_0.3
24	2	90	0.000000	Psilo_1
21	2	90	0.000000	Psilo_1
7	0	90	0.000000	Saline
1	0	90	0.000000	Saline
9	2	90	0.000000	Psilo_1
11	1	90	0.000000	Psilo_0.3
19	0	90	0.000000	Saline
20	1	90	0.000000	Psilo_0.3
16	0	90	0.003478	Saline
15	2	90	0.000000	Psilo_1
14	1	90	0.000000	Psilo_0.3
6	2	90	0.000000	Psilo_1
18	2	90	0.000000	Psilo_1
13	0	90	0.000000	Saline
4	0	90	0.000000	Saline
17	1	90	0.000000	Psilo_0.3
22	0	90	0.000000	Saline
2	1	90	0.000000	Psilo_0.3
10	0	90	0.000000	Saline
23	1	90	0.000000	Psilo_0.3
12	2	90	0.000000	Psilo_1
3	2	90	0.000000	Psilo_1
5	1	90	0.000000	Psilo_0.3
8	1	90	0.000000	Psilo_0.3
24	2	91	0.000000	Psilo_1
21	2	91	0.005515	Psilo_1
7	0	91	0.000000	Saline
1	0	91	0.000000	Saline
9	2	91	0.000000	Psilo_1
11	1	91	0.001424	Psilo_0.3
19	0	91	0.000000	Saline
20	1	91	0.000000	Psilo_0.3
16	0	91	0.000000	Saline
15	2	91	0.000000	Psilo_1
14	1	91	0.000000	Psilo_0.3
6	2	91	0.000000	Psilo_1
18	2	91	0.000000	Psilo_1
13	0	91	0.000000	Saline
4	0	91	0.000000	Saline
17	1	91	0.000000	Psilo_0.3
22	0	91	0.000000	Saline
2	1	91	0.000000	Psilo_0.3
10	0	91	0.000000	Saline
23	1	91	0.000000	Psilo_0.3
12	2	91	0.000000	Psilo_1
3	2	91	0.000000	Psilo_1
5	1	91	0.000000	Psilo_0.3
8	1	91	0.000000	Psilo_0.3
24	2	92	0.000000	Psilo_1
21	2	92	0.000000	Psilo_1
7	0	92	0.000144	Saline
1	0	92	0.000000	Saline
9	2	92	0.000117	Psilo_1
11	1	92	0.000203	Psilo_0.3
19	0	92	0.000000	Saline
20	1	92	0.000000	Psilo_0.3
16	0	92	0.000097	Saline
15	2	92	0.000000	Psilo_1
14	1	92	0.000000	Psilo_0.3
6	2	92	0.000000	Psilo_1
18	2	92	0.000000	Psilo_1
13	0	92	0.000000	Saline
4	0	92	0.000151	Saline
17	1	92	0.000000	Psilo_0.3
22	0	92	0.000164	Saline
2	1	92	0.000139	Psilo_0.3
10	0	92	0.000000	Saline
23	1	92	0.000000	Psilo_0.3
12	2	92	0.000000	Psilo_1
3	2	92	0.000000	Psilo_1
5	1	92	0.000000	Psilo_0.3
8	1	92	0.000000	Psilo_0.3
24	2	93	0.000000	Psilo_1
21	2	93	0.000000	Psilo_1
7	0	93	0.000000	Saline
1	0	93	0.000000	Saline
9	2	93	0.000350	Psilo_1
11	1	93	0.000000	Psilo_0.3
19	0	93	0.000000	Saline
20	1	93	0.000000	Psilo_0.3
16	0	93	0.000000	Saline
15	2	93	0.000000	Psilo_1
14	1	93	0.000000	Psilo_0.3
6	2	93	0.000169	Psilo_1
18	2	93	0.000203	Psilo_1
13	0	93	0.000000	Saline
4	0	93	0.000000	Saline
17	1	93	0.000000	Psilo_0.3
22	0	93	0.000000	Saline
2	1	93	0.000000	Psilo_0.3
10	0	93	0.000000	Saline
23	1	93	0.000000	Psilo_0.3
12	2	93	0.000000	Psilo_1
3	2	93	0.000000	Psilo_1
5	1	93	0.000166	Psilo_0.3
8	1	93	0.000140	Psilo_0.3
24	2	94	0.000000	Psilo_1
21	2	94	0.000000	Psilo_1
7	0	94	0.000000	Saline
1	0	94	0.000134	Saline
9	2	94	0.000117	Psilo_1
11	1	94	0.000000	Psilo_0.3
19	0	94	0.000000	Saline
20	1	94	0.000000	Psilo_0.3
16	0	94	0.000000	Saline
15	2	94	0.000000	Psilo_1
14	1	94	0.000000	Psilo_0.3
6	2	94	0.000000	Psilo_1
18	2	94	0.000000	Psilo_1
13	0	94	0.000000	Saline
4	0	94	0.000000	Saline
17	1	94	0.000302	Psilo_0.3
22	0	94	0.000000	Saline
2	1	94	0.000000	Psilo_0.3
10	0	94	0.000000	Saline
23	1	94	0.000147	Psilo_0.3
12	2	94	0.000000	Psilo_1
3	2	94	0.000000	Psilo_1
5	1	94	0.000166	Psilo_0.3
8	1	94	0.000000	Psilo_0.3
24	2	95	0.000000	Psilo_1
21	2	95	0.000000	Psilo_1
7	0	95	0.000000	Saline
1	0	95	0.000000	Saline
9	2	95	0.000117	Psilo_1
11	1	95	0.000000	Psilo_0.3
19	0	95	0.000000	Saline
20	1	95	0.000000	Psilo_0.3
16	0	95	0.000097	Saline
15	2	95	0.000000	Psilo_1
14	1	95	0.000000	Psilo_0.3
6	2	95	0.000000	Psilo_1
18	2	95	0.000000	Psilo_1
13	0	95	0.000000	Saline
4	0	95	0.000000	Saline
17	1	95	0.000302	Psilo_0.3
22	0	95	0.000164	Saline
2	1	95	0.000000	Psilo_0.3
10	0	95	0.000000	Saline
23	1	95	0.000000	Psilo_0.3
12	2	95	0.000000	Psilo_1
3	2	95	0.000000	Psilo_1
5	1	95	0.000000	Psilo_0.3
8	1	95	0.000000	Psilo_0.3
24	2	96	0.000000	Psilo_1
21	2	96	0.000000	Psilo_1
7	0	96	0.000000	Saline
1	0	96	0.000000	Saline
9	2	96	0.000000	Psilo_1
11	1	96	0.000203	Psilo_0.3
19	0	96	0.000000	Saline
20	1	96	0.000000	Psilo_0.3
16	0	96	0.000097	Saline
15	2	96	0.000000	Psilo_1
14	1	96	0.000000	Psilo_0.3
6	2	96	0.000000	Psilo_1
18	2	96	0.000000	Psilo_1
13	0	96	0.000000	Saline
4	0	96	0.000000	Saline
17	1	96	0.000000	Psilo_0.3
22	0	96	0.000000	Saline
2	1	96	0.000000	Psilo_0.3
10	0	96	0.000000	Saline
23	1	96	0.000295	Psilo_0.3
12	2	96	0.000000	Psilo_1
3	2	96	0.000000	Psilo_1
5	1	96	0.000000	Psilo_0.3
8	1	96	0.000000	Psilo_0.3
24	2	97	0.000000	Psilo_1
21	2	97	0.000000	Psilo_1
7	0	97	0.000000	Saline
1	0	97	0.000000	Saline
9	2	97	0.000117	Psilo_1
11	1	97	0.000000	Psilo_0.3
19	0	97	0.000000	Saline
20	1	97	0.000000	Psilo_0.3
16	0	97	0.000000	Saline
15	2	97	0.000000	Psilo_1
14	1	97	0.000000	Psilo_0.3
6	2	97	0.000000	Psilo_1
18	2	97	0.000000	Psilo_1
13	0	97	0.000000	Saline
4	0	97	0.000000	Saline
17	1	97	0.000000	Psilo_0.3
22	0	97	0.000000	Saline
2	1	97	0.000000	Psilo_0.3
10	0	97	0.000158	Saline
23	1	97	0.000000	Psilo_0.3
12	2	97	0.000220	Psilo_1
3	2	97	0.000000	Psilo_1
5	1	97	0.000000	Psilo_0.3
8	1	97	0.000000	Psilo_0.3
24	2	98	0.000000	Psilo_1
21	2	98	0.000000	Psilo_1
7	0	98	0.000000	Saline
1	0	98	0.000000	Saline
9	2	98	0.000000	Psilo_1
11	1	98	0.000000	Psilo_0.3
19	0	98	0.000000	Saline
20	1	98	0.000000	Psilo_0.3
16	0	98	0.000097	Saline
15	2	98	0.000000	Psilo_1
14	1	98	0.000000	Psilo_0.3
6	2	98	0.000000	Psilo_1
18	2	98	0.000000	Psilo_1
13	0	98	0.000175	Saline
4	0	98	0.000000	Saline
17	1	98	0.000000	Psilo_0.3
22	0	98	0.000164	Saline
2	1	98	0.000000	Psilo_0.3
10	0	98	0.000000	Saline
